generation	best	sd	avg
666	278674	8697.613265513399	252274.99301397207
667	278674	8732.931062261254	251930.12175648703
668	278674	8872.907085181549	251736.9401197605
669	278674	8803.437720332513	251642.57085828343
670	278674	8812.077133401073	251522.2355289421
671	280258	8863.876505151176	251763.34131736527
672	280258	8699.394831608599	251820.876247505
673	280258	9001.51381855347	251929.28143712576
674	280258	8791.56035661707	252025.1497005988
675	280258	8923.516982420704	251870.5748502994
676	280258	8900.175772014682	251695.61377245508
677	280258	8809.306898800229	251404.39421157684
678	280258	8776.575354030763	251508.5239520958
679	280258	8701.057221560655	251708.37824351297
680	280258	8692.679453070054	251790.00998003993
681	280258	8816.513680014134	251555.46606786427
682	280258	8601.710951201185	251765.59580838322
683	280258	8840.145424155528	251918.88323353292
684	280258	8862.490729299321	251454.8512974052
685	280258	8714.59427950675	251652.40718562875
686	280258	8760.78328526185	251818.0888223553
687	280258	9015.277923885506	251792.84830339323
688	280258	9117.178081079772	251712.5648702595
689	280258	8955.412396488957	251446.82235528942
690	280258	8745.253822684492	251539.98003992016
691	280258	8617.77179707904	251785.46506986028
692	280258	8776.865130562326	251645.3133732535
693	280258	8752.781707192264	251855.36926147706
694	280258	8678.21538260579	251398.751497006
695	280258	8493.100965988666	251768.16866267464
696	280258	8943.643680367602	251249.47105788422
697	280258	8667.173248389117	251778.30838323353
698	280258	8657.064576721048	251680.38223552893
699	280258	8651.880237028832	251339.2744510978
700	280258	8688.612701055781	251625.1017964072
701	280258	8877.189128163189	251507.33133732536
702	280258	8746.355753731641	251795.35628742515
703	280258	8691.460364381448	251621.67764471058
704	280258	8667.488388995404	251490.3153692615
705	280258	8821.179943722005	251506.248502994
706	280258	8662.998647189681	251737.5878243513
707	280258	8643.87142110299	251661.27045908183
708	280258	8900.767306722806	251530.7265469062
709	280258	8856.77846419313	251547.9620758483
710	280258	8820.462302184438	251643.8882235529
711	280258	8908.427781897662	251671.34630738522
712	280258	8729.520781457886	251647.04491017965
713	280258	8697.023756821605	251721.4131736527
714	280258	8713.396438271273	251687.2624750499
715	280258	8819.252500491937	251901.51996007984
716	280258	8841.733284647	251697.36526946106
717	280258	8710.296580820343	251760.35828343313
718	280258	8777.343746137769	251340.02994011977
719	280258	8559.65366159187	251936.19161676647
720	280258	8998.848476431851	251391.40618762476
721	280258	9000.246877696789	251641.8113772455
722	280258	8803.418844068368	251604.34830339323
723	280258	8723.584786629026	251727.24051896206
724	280258	8648.720205055466	251742.5998003992
725	280258	8672.984365831555	251854.63672654692
726	280258	8739.227753490715	251568.5968063872
727	280258	8581.827801792879	251881.3502994012
728	280258	8874.063737925728	251673.76147704592
729	280258	8904.236339414576	251726.69361277446
730	280258	8796.040796159235	251662.93213572854
731	280258	8695.761153289272	251894.05389221557
732	280258	8922.859841908612	251922.45109780438
733	280258	8823.065382493327	251864.50199600798
734	280258	8771.549044543517	251698.8143712575
735	280258	8971.400474215214	251309.3612774451
736	280258	8779.692345969985	251379.10678642715
737	280258	8627.80456486662	251798.10878243513
738	280258	8655.658820633309	251914.07185628742
739	280258	8950.203029063428	251562.8612774451
740	280258	8828.842944620445	251746.23952095807
741	280258	8730.910799844462	251764.0758483034
742	280258	8760.309886095416	251751.2125748503
743	280258	8811.479309619312	251501.8143712575
744	280258	8823.982201519108	251429.75249500998
745	280258	8685.661486052413	251401.34930139722
746	280258	8649.692777361142	251821.5249500998
747	280258	8721.816103704272	251514.46107784432
748	280258	8586.123255346603	251599.02095808383
749	280258	8561.146503804926	251486.28243512975
750	280258	8759.028339482951	251437.32934131735
751	280258	8434.282832846307	251835.1886227545
752	280258	8959.414094700907	251235.26946107784
753	280258	8834.789774517076	251327.42115768464
754	280258	8513.345628610643	251890.72455089822
755	280258	8566.724665843585	251570.79740518963
756	280258	8757.868493868535	251580.15968063872
757	280258	9000.40683630232	251186.48203592814
758	280258	8846.862858767146	251537.51497005988
759	280258	8807.447270907494	251567.26946107784
760	280258	8606.85582857161	251567.71756487025
761	280258	8678.623199522191	251724.10978043912
762	280258	8816.172045511006	251494.34231536926
763	280258	8647.616708211466	251889.05588822355
764	280258	8693.558625199266	251826.46606786427
765	280258	8706.625865907998	251622.78542914172
766	280258	8689.98210650018	251561.4860279441
767	280258	8865.254235824781	251582.50499001995
768	280258	8751.300830463366	251573.3622754491
769	280258	8674.226323293005	251681.14471057884
770	280258	8848.521619007564	251487.5748502994
771	280258	8664.535551808045	251423.80239520958
772	280258	8688.080085919999	251646.6397205589
773	280258	8954.918482354491	251388.3522954092
774	280258	8810.183500671019	251830.86526946106
775	280258	8884.371305555842	251557.45508982035
776	280258	8478.63235357534	251739.40618762476
777	280258	8648.953468471516	251641.76546906188
778	280258	8889.444096667232	251720.2275449102
779	280258	8921.53984727586	251472.96506986028
780	280258	8694.899293094448	251472.07884231536
781	280258	8731.714517866149	251518.00798403192
782	280258	8573.376150329043	251557.62175648703
783	280258	8563.335349158588	251490.15968063872
784	280258	8655.024747441092	251688.71956087823
785	280258	8829.656062398117	251510.27644710577
786	280258	8627.876736708207	251672.77844311378
787	280258	8816.066638247696	251736.8622754491
788	280258	8871.910888977724	251605.73153692615
789	280258	8722.357301857242	251526.72854291418
790	280258	8647.791751280954	251393.44710578842
791	280258	8612.428058620819	251489.00399201596
792	280258	8709.33333327571	251373.6387225549
793	280258	8730.261096223343	251658.9371257485
794	280258	8658.31847037029	251735.94610778443
795	280258	8744.929161485685	251699.34830339323
796	280258	8847.964138005245	251644.22155688622
797	280258	8738.517378208802	251701.6876247505
798	280258	8602.590889179679	251832.95109780438
799	280258	8877.227330567252	251342.79441117763
800	280258	8559.271923533293	251500.03393213573
801	280258	8660.049326615701	251419.6127744511
802	280258	8492.598496326438	251640.44111776448
803	280258	8441.411657050443	251473.69461077845
804	280258	8522.386534128113	251345.02594810378
805	280258	8609.959214786615	251851.2624750499
806	280258	8664.47502529209	251408.69760479042
807	280258	8369.379611856772	251855.84031936128
808	280258	8647.363920473113	251483.79740518963
809	280258	8589.133195264169	251683.5738522954
810	280258	8548.687507372852	251555.86526946106
811	280258	8646.43174139601	251658.54491017965
812	280258	8603.475233871332	251800.71556886227
813	280258	8495.086713638808	251610.23952095807
814	280258	8634.302425085412	251687.3892215569
815	280258	8557.15208185256	251987.27045908183
816	280258	8898.950475240461	251360.6846307385
817	280258	8796.594137934551	251439.5229540918
818	280258	8679.637926402147	251676.1896207585
819	280258	8518.886596615625	251646.1487025948
820	280258	8427.222950117954	251572.37824351297
821	280258	8632.169329036004	251446.50499001995
822	280258	8408.733528075874	251665.8233532934
823	280258	8317.988447091671	252038.27944111777
824	280258	8790.01278447477	251729.3882235529
825	280258	8769.82401120133	251663.32734530937
826	280258	8657.20858802341	251722.74351297406
827	280258	8879.488019902907	251581.75548902195
828	280258	8611.986211991138	251626.96906187624
829	280258	8522.68797987871	251734.4121756487
830	280258	8513.766733613555	251586.51097804392
831	280258	8655.128703954966	251520.5598802395
832	280258	8753.473410731434	251629.21856287424
833	280258	8641.001907196842	251736.51896207585
834	280258	8505.780930001838	251744.4361277445
835	280258	8458.938881177028	251877.8373253493
836	280258	8758.15265253546	251695.33433133733
837	280258	8698.99942996493	251704.25349301397
838	280258	8695.032768137986	251752.83233532935
839	280258	8837.52105147357	251590.10678642715
840	280258	8903.897515077608	251591.00598802394
841	280258	8724.527790332373	251754.9131736527
842	280258	8683.442848657387	251862.24550898204
843	280258	8921.261281728988	251513.1766467066
844	280258	8754.748432496446	251526.9021956088
845	280258	8691.084615901922	251547.78942115768
846	280258	8760.509912731563	251743.33433133733
847	280258	8951.714928652107	251521.52195608782
848	280258	8794.556564492634	251783.64570858283
849	280258	8824.199466072174	251808.73053892216
850	280258	8877.788614688372	251670.03493013972
851	280258	8672.081641247314	251870.15968063872
852	280258	8722.611780240031	251777.19461077845
853	280258	8513.852627342016	251599.64071856288
854	280258	8594.54564489106	251874.08383233534
855	280258	8799.449865484017	251720.02994011977
856	280258	8575.609496876292	251811.83033932134
857	280258	8695.483379901092	251463.53393213573
858	280258	8876.649597526597	251170.53393213573
859	280258	8637.982217689683	251744.91017964072
860	280258	8606.29975312638	251728.45109780438
861	280258	8822.80449421912	251578.4880239521
862	280258	8723.02811959786	251430.94411177645
863	280258	8436.686929443566	251856.91516966067
864	280258	8511.180331211688	251652.5738522954
865	280258	8687.429744890518	251621.6117764471
866	280258	8823.064068407939	251266.10578842316
867	280258	8840.062115818928	251268.56886227545
868	280258	8581.934350733098	251893.59481037923
869	280258	8649.553574075047	251756.47405189622
870	280258	8655.865604429884	251441.72155688622
871	280258	8648.76847986749	251343.45608782436
872	280258	8706.333135474093	251423.06686626747
873	280258	8799.432539920577	251169.8473053892
874	280258	8560.214885000201	251668.8872255489
875	280258	8620.62889227469	251671.1007984032
876	280258	8660.417666472184	251615.87724550898
877	280258	8886.168602155283	251604.5119760479
878	280258	8936.57218035329	251512.000998004
879	280258	8626.99521197028	251989.76946107784
880	280258	8770.286121690773	251623.03193612775
881	280258	8826.960074584948	251441.49500998005
882	280258	8887.342879366355	251493.98902195608
883	280258	8626.409106865203	251510.8243512974
884	280258	8786.90864197267	251601.9880239521
885	280258	8698.289376637329	251720.4481037924
886	280258	8947.799880384246	251428.11776447107
887	280258	8959.727143979571	251471.20459081835
888	280258	8808.876766899215	251649.36526946106
889	280258	8743.96990216731	251503.6636726547
890	280258	9024.938106917041	251532.97804391218
891	280258	8771.671188904109	251758.55289421158
892	280258	8617.955245238387	251480.53093812376
893	280258	8624.505443385593	251562.17265469063
894	280258	8844.510791148461	251495.5249500998
895	280258	8860.288635056593	251619.19161676647
896	280258	9018.434227243872	251657.4261477046
897	280258	8790.018409522609	251751.9251497006
898	280258	8894.065195674848	251632.7275449102
899	280258	8886.484443976618	251749.13473053894
900	280258	8832.834327032868	251635.5379241517
901	280258	8864.863740349643	251819.1866267465
902	280258	8899.50343728135	251157.92015968065
903	280258	8714.741877428529	251544.28043912177
904	280258	8588.033172966698	251748.72055888223
905	280258	8779.662018380639	251417.56586826348
906	280258	8739.269501498718	251158.26946107784
907	280258	8391.749906641475	251655.75349301397
908	280258	8871.937361088934	251073.58283433135
909	280258	8789.384598752718	251583.41017964072
910	280258	8986.333925149638	251520.69161676647
911	280258	8861.302665045665	251984.20359281436
912	280258	8541.663658469619	251455.82834331336
913	280258	8678.151069868893	251640.58383233534
914	280258	8680.21784792587	251619.11676646708
915	280258	8500.275069378531	251845.23353293413
916	280258	8706.859555484143	251620.48403193612
917	280258	8881.807174129395	251192.24451097805
918	280258	8375.455567433624	251911.14471057884
919	280258	8677.928466308083	251345.07185628742
920	280258	8621.740862754605	251386.10479041917
921	280258	8627.036265166505	251413.90119760478
922	280258	8494.202740613842	251460.6886227545
923	280258	8290.260514920716	251534.64071856288
924	280258	8441.140905449245	251499.14670658682
925	280258	8529.29622721202	251711.17964071856
926	280258	8660.043299497383	251370.41417165668
927	280258	8582.087922031465	251671.6996007984
928	280258	8725.085016592535	251284.72155688622
929	280258	8758.115947242884	251389.7864271457
930	280258	8811.280167591096	251489.72455089822
931	280258	8731.398150992505	251451.07185628742
932	280258	8890.152716646964	251436.32734530937
933	280258	8631.167240150253	251614.44411177645
934	280258	8700.994185758527	251480.39021956088
935	280258	8794.518897093845	251430.1896207585
936	280258	8823.45533197459	251434.86726546907
937	280258	8612.336478412672	251540.73952095807
938	280258	8681.532822540625	251566.999001996
939	280258	8767.087403010246	251364.09181636726
940	280258	8771.80526249072	251713.251497006
941	280258	8629.15803414456	251520.2724550898
942	280258	8680.009628562273	251531.84231536926
943	280258	8806.615024895678	251583.5978043912
944	280258	8842.802501096572	251451.8143712575
945	280258	8932.961611044599	251391.53093812376
946	280258	8840.91679009053	251800.8622754491
947	280258	8843.397208964552	251524.4720558882
948	280258	8899.382378673588	251496.78942115768
949	280258	8714.347612554086	251935.54191616765
950	280258	8888.435297373377	251422.88023952095
951	280258	8670.11096825818	251717.24650698603
952	280258	8798.255554599404	251831.8512974052
953	280258	8977.04667668225	251469.38123752494
954	280258	8898.531358140894	251654.29441117763
955	280258	8742.120501573925	251756.53992015967
956	280258	8827.653131301246	251681.17764471058
957	280258	8982.190070794282	251455.6846307385
958	280258	8741.880748347863	251526.23353293413
959	280258	8853.335038276227	251551.65868263473
960	280258	8651.706540205485	251595.37125748504
961	280258	8696.72835572533	251655.55588822355
962	280258	8737.255483755524	251708.31936127745
963	280258	8776.640635759648	251545.3982035928
964	280258	8736.34130956217	251490.3522954092
965	280258	8791.385297690513	251474.12275449102
966	280258	8704.504679903222	251751.7005988024
967	280258	8678.70333107007	252026.59081836327
968	280258	8768.16085342689	251780.26746506986
969	280258	8830.945984508244	251849.76846307385
970	280258	8837.80995131418	251633.23153692615
971	280258	8752.804169320536	251480.0518962076
972	280258	8552.05537872034	251866.65668662675
973	280258	8698.851426997346	251764.248502994
974	280258	8853.533853886129	251559.43013972056
975	280258	8744.716202493406	251674.07984031935
976	280258	8717.140345840322	251568.4251497006
977	280258	8972.373177503423	251190.76746506986
978	280258	8681.12028073334	251627.04590818365
979	280258	8496.621553135852	251967.88622754492
980	280258	8844.950939759834	251517.23453093812
981	280258	8580.605222113809	251719.65069860278
982	280258	8650.096797277583	251944.19760479042
983	280258	8875.467688323319	251522.8363273453
984	280258	8881.339032504005	251582.91816367264
985	280258	8853.77136083784	251373.59580838322
986	280258	8843.520688870713	251352.35928143712
987	280258	8830.958189506133	251650.1886227545
988	280258	8775.857375283433	251615.20958083833
989	280258	8988.61470545284	251770.79141716566
990	280258	8606.121682105455	251635.74650698603
991	280258	8772.73270926557	251401.20858283434
992	280258	8500.336574988547	251490.72455089822
993	280258	8594.044134693724	251248.93413173652
994	280258	8579.856286286167	251853.9720558882
995	280258	8528.131768323503	251844.46606786427
996	280258	8634.229988972185	251542.7375249501
997	280258	8589.921454306635	251804.56886227545
998	280258	8509.966224894624	251900.99800399202
999	280258	8724.872890207422	251495.35429141717
