generation	best	sd	avg
666	339258	17298.045243144777	335769.25249501
667	339258	19408.301977862764	334919.81736526947
668	339258	14479.368822402474	336902.625748503
669	339258	16161.244496558009	336206.77045908186
670	339258	16306.747198454275	336118.497005988
671	339258	16352.48253784891	336205.31936127745
672	339258	14646.213591021558	336828.1776447106
673	339258	14938.482796279708	336660.000998004
674	339258	15498.706849633509	336543.4251497006
675	339258	13543.199757365972	337142.3243512974
676	339258	17344.63915499295	335728.15369261475
677	339258	15641.82890246741	336457.53193612775
678	339258	16349.007065593032	336131.8512974052
679	339258	15969.807075696244	336331.8622754491
680	339258	16420.172562046995	336283.38123752497
681	339258	18047.00593338935	335546.00698602793
682	339258	16712.96781228773	336089.6636726547
683	339258	16316.338902729785	336299.2235528942
684	339258	14801.12733442923	336801.89221556886
685	339258	14339.157229657707	336922.873253493
686	339258	14815.25453691859	336754.7994011976
687	339258	19038.753041597898	335095.6676646707
688	339258	15993.983697751088	336362.49301397207
689	339258	17153.922000351096	335898.749500998
690	339258	18114.96782240685	335483.03093812376
691	339258	17137.220209995157	335825.871257485
692	339258	16157.357201735282	336334.65568862273
693	339258	17530.053144225734	335740.0858283433
694	339258	19653.453433088314	334819.5089820359
695	339258	18694.51111709605	335268.21856287424
696	339258	16842.427010398824	336113.1836327345
697	339258	18726.011771999554	335169.41916167666
698	339258	17629.13875412722	335715.0389221557
699	339258	18057.03444879634	335585.5489021956
700	339258	17061.00282834541	335890.26746506983
701	339258	15564.926810772518	336449.3353293413
702	339258	18589.126355805995	335331.9530938124
703	339258	16848.213608804603	335969.8612774451
704	339258	18044.251190685925	335586.24550898204
705	339258	17407.576148011434	335766.67964071856
706	339258	16464.34555394627	336227.08782435127
707	339258	15240.788612479204	336634.35628742515
708	339258	13873.821567951072	337136.48403193615
709	339258	15262.293024521829	336588.9091816367
710	339258	16242.690982903974	336267.49500998005
711	339258	15178.12928124301	336643.38223552896
712	339258	19429.692889107966	334916.1007984032
713	339258	19041.071556311563	335167.80938123754
714	339258	14748.520196197922	336856.9630738523
715	339258	15664.933964080281	336470.91117764474
716	339258	16953.31596389705	335948.0099800399
717	339258	14958.161775451656	336730.4351297405
718	339258	16846.80932325208	335968.4540918164
719	339258	16275.378690352502	336266.628742515
720	339258	17378.289549861125	335789.497005988
721	339258	18401.623737847603	335327.71656686626
722	339258	17551.491933845617	335558.3403193613
723	339258	17551.76000124802	335738.6946107784
724	339258	15844.078583122404	336435.81936127745
725	339258	17838.75609205257	335593.625748503
726	339258	17671.671214599457	335711.5089820359
727	339258	14744.9064193117	336809.89321357285
728	339258	15367.644106601836	336610.02095808386
729	339258	16369.3908173412	336246.4231536926
730	339258	16467.876325557198	336117.65469061874
731	339258	17193.919884438485	335810.8882235529
732	339258	15282.706742080674	336626.11477045907
733	339258	16442.576628715957	336139.0748502994
734	339258	15690.863482525196	336512.7574850299
735	339258	17202.669488932013	335889.0449101796
736	339258	18188.330552142008	335517.2205588822
737	339258	14152.085847368246	336958.36826347304
738	339258	17016.87635979064	335941.9131736527
739	339258	15135.295111075373	336606.6516966068
740	339258	17297.46613952452	335788.36726546905
741	339258	16465.579270424107	336133.3353293413
742	339258	17294.508064906386	335841.26746506983
743	339258	16672.544018290944	336094.628742515
744	339258	19289.78254633424	334955.8502994012
745	339258	14900.518128341544	336706.6137724551
746	339258	17115.032081728954	335870.6367265469
747	339258	18646.203166936746	335250.64570858283
748	339258	16922.980535597297	336001.1027944112
749	339258	17280.63432651538	335784.42914171657
750	339258	14736.82628483983	336814.498003992
751	339258	17993.86869510711	335503.7025948104
752	339258	16856.691397254614	335931.34730538924
753	339258	15118.045175674795	336610.0179640719
754	339258	17846.83347458878	335631.92115768464
755	339258	17653.328431633472	335667.8323353293
756	339258	18191.407921575395	335558.30738522956
757	339258	17625.663886576025	335657.7614770459
758	339258	15587.094948690648	336484.8253493014
759	339258	14092.637624913958	337010.61876247503
760	339258	16641.481679987202	336103.0119760479
761	339258	15466.018215435592	336548.4171656687
762	339258	17255.28827152756	335888.6886227545
763	339258	18171.000164099383	335526.22854291415
764	339258	17522.726194777177	335739.57784431137
765	339258	15838.965256015865	336434.4710578842
766	339258	17762.221399446425	335636.001996008
767	339258	17360.905024093798	335771.60778443114
768	339258	17025.790227946298	335963.26447105786
769	339258	16366.828771507142	336179.4071856287
770	339258	16980.628999863457	335943.20658682636
771	339258	19026.187131996707	335093.4371257485
772	339258	15473.029126589314	336494.28143712576
773	339258	16385.920231517674	336242.40518962074
774	339258	19204.19377339013	334944.0399201597
775	339258	18005.202614497528	335513.4530938124
776	339258	16422.268327685375	336141.7255489022
777	339258	17619.48048744969	335722.8632734531
778	339258	17056.717268638018	335974.5908183633
779	339258	16260.924684186139	336265.89221556886
780	339258	16830.77229820982	336065.6846307385
781	339258	16072.33266468634	336302.119760479
782	339258	16189.169591051957	336328.379241517
783	339258	16424.331619616387	336186.2315369261
784	339258	16615.979063843763	336061.6846307385
785	339258	16031.44659875615	336356.1007984032
786	339258	14215.692802009682	336946.00698602793
787	339258	14925.801236999881	336734.8622754491
788	339258	16891.75463773395	336005.29441117763
789	339258	17917.758235660916	335532.8263473054
790	339258	16408.825847776694	336099.7145708583
791	339258	16858.365340586068	335993.6726546906
792	339258	17388.677025224508	335727.7794411178
793	339258	17127.528028942503	335837.58882235526
794	339258	16906.397038700015	336000.8622754491
795	339258	16360.625101384812	336125.69660678646
796	339258	16623.57936061381	336102.93213572854
797	339258	17491.558793145545	335753.9231536926
798	339258	17013.450492672397	335890.5648702595
799	339258	16349.898189721103	336203.4620758483
800	339258	17537.154248677074	335707.2405189621
801	339258	14903.13405731835	336736.8393213573
802	339258	16782.283490207818	336073.03393213573
803	339258	18966.671126706507	335111.1367265469
804	339258	17566.773129298283	335714.8972055888
805	339258	15736.859258805613	336418.43912175647
806	339258	18036.50480195659	335451.7754491018
807	339258	17864.08390480218	335579.2574850299
808	339258	14349.303286261918	336922.92215568863
809	339258	18373.43856028869	335378.3233532934
810	339258	16550.716376638746	336072.5998003992
811	339258	19096.45703542482	335033.78143712576
812	339258	16115.003447623692	336340.9371257485
813	339258	16405.305334670007	336189.80239520955
814	339258	17664.592894402078	335714.8243512974
815	339258	17469.82032636415	335800.4061876247
816	339258	13862.938060427137	337091.44011976046
817	339258	16579.361560873185	336073.5239520958
818	339258	17182.94992174309	335902.8912175649
819	339258	17526.65489073429	335680.0379241517
820	339258	17883.25513386573	335533.4141716567
821	339258	14127.53720558982	337004.76746506983
822	339258	16727.472567309847	336041.25548902195
823	339258	16851.43766600294	336064.58882235526
824	339258	17990.70831448159	335556.09780439123
825	339258	17426.943446585836	335765.871257485
826	339258	15812.647854357765	336444.35728542914
827	339258	16524.995607949073	336168.3003992016
828	339258	17135.50819388094	335837.249500998
829	339258	16199.273439347511	336230.3163672655
830	339258	15607.81451981856	336517.2115768463
831	339258	19628.86773452577	334798.6497005988
832	339258	16290.94628624329	336217.32035928144
833	339258	16545.115870166053	336050.35828343313
834	339258	16132.906304444585	336294.17065868265
835	339258	17963.10164412162	335533.7874251497
836	339258	14942.080567308009	336684.24550898204
837	339258	15639.364188315916	336517.1377245509
838	339258	17244.07519628821	335894.0858283433
839	339258	16851.373157480117	335946.0079840319
840	339258	15334.570176481562	336576.3253493014
841	339258	17454.268778002464	335850.0259481038
842	339258	13766.99083634354	337065.876247505
843	339258	17286.967109549263	335880.49600798404
844	339258	17589.767801006892	335773.6726546906
845	339258	15546.525777623023	336487.2584830339
846	339258	15981.687213692549	336364.1656686627
847	339258	19329.398035707058	334895.9720558882
848	339258	18618.447300921223	335194.68263473053
849	339258	16566.005649192186	336168.79341317364
850	339258	16870.983130147466	336010.60479041917
851	339258	19334.32728600097	334874.01397205587
852	339258	16083.401466533418	336343.6097804391
853	339258	14966.8610908499	336683.69161676645
854	339258	17105.186472365665	335920.45708582836
855	339258	16533.885579729078	336214.0079840319
856	339258	14823.592383204461	336758.4371257485
857	339258	17580.494479785528	335731.7764471058
858	339258	17243.853202266862	335893.19061876246
859	339258	16424.411745242487	336198.8253493014
860	339258	17090.94495865101	335888.0279441118
861	339258	17966.355198621048	335603.4810379241
862	339258	16077.969650063309	336299.3902195609
863	339258	14875.502519320677	336742.02195608785
864	339258	14251.781330102769	336987.70558882237
865	339258	17421.956810623877	335839.4880239521
866	339258	18556.836736071065	335263.8153692615
867	339258	18827.024713365205	335021.7125748503
868	339258	16720.755651402684	336094.7624750499
869	339258	16840.986452129964	335969.9500998004
870	339258	17371.427304857887	335793.78243512975
871	339258	16317.555629772536	336256.1596806387
872	339258	14791.237592611722	336754.86826347304
873	339258	15167.040614524758	336694.621756487
874	339258	16533.63033295709	336121.2145708583
875	339258	17392.30156644954	335815.11776447104
876	339258	16646.323560235316	336068.6017964072
877	339258	15603.225835312642	336477.9241516966
878	339258	16347.98863380199	336185.5848303393
879	339258	15279.941272175089	336626.8433133733
880	339258	15439.562885245972	336601.0918163673
881	339258	16947.13236492339	335904.119760479
882	339258	16563.32738659005	336210.1117764471
883	339258	15697.070479783439	336508.6467065868
884	339258	19802.7741255211	334689.8143712575
885	339258	18404.65163265775	335370.80838323355
886	339258	18912.173856288995	335076.97704590816
887	339258	17017.425317617686	335918.78143712576
888	339258	16451.567560921852	336169.89421157684
889	339258	17813.32065577067	335711.69061876246
890	339258	17918.06300823215	335569.8483033932
891	339258	17523.364113853626	335689.02095808386
892	339258	17272.634793639092	335791.121756487
893	339258	17881.690060121837	335580.17964071856
894	339258	16678.776678545044	336143.57884231536
895	339258	16985.02463501119	335989.4181636727
896	339258	17568.533044876196	335678.1127744511
897	339258	15461.418139369003	336550.9181636727
898	339258	17528.524025599487	335664.9261477046
899	339258	18483.956552922566	335402.2994011976
900	339258	17688.758528215236	335621.2984031936
901	339258	14719.674306068377	336861.05988023954
902	339258	17944.97914094644	335608.7025948104
903	339258	17009.335154886765	335946.0179640719
904	339258	14892.19401809011	336787.59680638724
905	339258	16079.674443665668	336252.70958083833
906	339258	16898.048654077942	336007.9900199601
907	339258	16269.16354094115	336263.1836327345
908	339258	15924.167379839266	336328.85828343313
909	339258	17673.963876612477	335714.73552894214
910	339258	15926.987320768489	336375.2405189621
911	339258	18126.096806903213	335571.7994011976
912	339258	17893.28377956335	335573.8433133733
913	339258	16142.417478261148	336286.7604790419
914	339258	19297.48967269581	334988.42914171657
915	339258	17134.279143718213	335899.6726546906
916	339258	16950.758860979102	335930.55888223555
917	339258	16201.030240226322	336327.10678642715
918	339258	16565.795965960173	336116.83832335327
919	339258	17983.599620367215	335647.96806387225
920	339258	19010.807545389966	335080.9251497006
921	339258	17529.959540052438	335669.23353293416
922	339258	15208.675849641852	336643.36626746505
923	339258	17326.356122647896	335736.85628742515
924	339258	16274.205557832645	336143.1726546906
925	339258	16495.282460968563	336270.0489021956
926	339258	16410.91762181716	336186.55688622757
927	339258	17313.045620325607	335828.619760479
928	339258	17699.76578859033	335592.5239520958
929	339258	19419.023947907583	334871.500998004
930	339258	14851.637300896362	336712.628742515
931	339258	14020.159098452807	337065.39321357285
932	339258	16143.888024610282	336288.3962075848
933	339258	17494.322043191234	335752.9810379241
934	339258	15352.503126517677	336523.00399201596
935	339258	17215.381934242687	335894.997005988
936	339258	16229.382924753629	336322.373253493
937	339258	18324.931661275867	335401.76746506983
938	339258	17012.205234750894	335984.4091816367
939	339258	19114.832345449657	334970.51596806385
940	339258	17128.210691744	335964.9730538922
941	339258	16347.795174009349	336296.1027944112
942	339258	16479.054396131527	336176.8403193613
943	339258	17578.55086663162	335686.0259481038
944	339258	17296.314866931327	335808.21656686626
945	339258	14987.479505060512	336675.34530938126
946	339258	16541.335858997798	336169.32035928144
947	339258	19027.76218335956	335049.94710578845
948	339258	15670.79209864442	336467.3253493014
949	339258	17436.33107686811	335852.81736526947
950	339258	13736.070187278954	337112.3502994012
951	339258	13899.834525374035	337043.86826347304
952	339258	17126.567679336662	335871.630738523
953	339258	17818.227682128527	335582.55089820357
954	339258	15801.35860878217	336380.0988023952
955	339258	13709.233920986586	337161.1137724551
956	339258	19049.872268093306	335044.8133732535
957	339258	18794.87985134666	335047.5728542914
958	339258	16621.604496629094	336074.9600798403
959	339258	12796.737519434766	337346.49301397207
960	339258	16327.559111389855	336254.7964071856
961	339258	14798.77703266192	336802.74550898204
962	339258	14812.33222550383	336779.3592814371
963	339258	15440.63255208343	336552.2894211577
964	339258	15894.617365001192	336378.9550898204
965	339258	14341.59247977882	336969.873253493
966	339258	16234.672535431575	336273.1137724551
967	339258	15480.650560898008	336556.5089820359
968	339258	17768.957260346055	335589.0828343313
969	339258	16917.687423689433	336049.0239520958
970	339258	18322.041168719235	335321.34630738525
971	339258	15371.962903199743	336562.63273453095
972	339258	15917.001607939788	336375.46606786427
973	339258	15059.236041549888	336668.6586826347
974	339258	18462.836708319443	335326.93213572854
975	339258	17723.858302943205	335584.58083832334
976	339258	19455.401428027635	334907.57784431137
977	339258	14622.83718253877	336877.51397205587
978	339258	15941.008386663227	336368.4081836327
979	339258	15777.464740631893	336452.94111776445
980	339258	15472.169435118367	336507.3642714571
981	339258	14762.110302035046	336770.0998003992
982	339258	15757.11999139451	336361.880239521
983	339258	15872.429204522627	336382.2155688623
984	339258	15866.683674232252	336332.7035928144
985	339258	15841.209025063343	336393.751497006
986	339258	14713.47803582173	336816.4001996008
987	339258	15856.345985063997	336432.4081836327
988	339258	16343.13555699359	336248.4510978044
989	339258	16205.768773206331	336275.6956087824
990	339258	17060.324513593627	335929.370259481
991	339258	18121.693507390755	335386.93213572854
992	339258	17136.210407676623	335829.61477045907
993	339258	16571.059126221317	336186.5848303393
994	339258	16833.09012814806	336023.8982035928
995	339258	17171.19307359504	335858.93113772455
996	339258	18416.82623715778	335327.36526946106
997	339258	16728.88158937855	336020.7994011976
998	339258	16109.991283127521	336246.3423153693
999	339258	17179.510883546776	335856.1866267465
