generation	best	sd	avg
666	315145	25468.566558941584	292143.64371257485
667	315145	26309.50484167068	290788.70858283434
668	315145	26924.88806487402	288932.61477045907
669	315145	26820.924366694395	287204.80738522956
670	315145	26724.82308288728	285868.8253493014
671	315145	26127.182977365286	285922.5379241517
672	315145	25888.57719534589	287395.5768463074
673	315145	26359.540031848017	286921.5848303393
674	315145	25496.916989056535	288050.89421157684
675	315145	25142.997031915133	290233.6477045908
676	315145	26761.565965193626	288635.6007984032
677	315259	27521.775917649098	285074.00698602793
678	315259	26709.708452969408	284315.19660678646
679	315259	26499.570927513476	283692.1956087824
680	315259	26039.685842896015	281594.02195608785
681	315259	25429.764116144805	278502.69660678646
682	315259	25309.955004605796	277265.28343313374
683	315259	24148.471808007107	274235.98502994014
684	315259	22258.880409198428	273429.2894211577
685	315259	22586.11897499904	273442.8333333333
686	315259	22429.008638664593	273728.68063872255
687	315259	21930.48006092962	276346.2594810379
688	315259	21666.79368227678	275849.1007984032
689	315259	20999.637588407877	274528.32934131735
690	315259	21540.439843530596	274142.53293413174
691	315259	20727.21361695374	274865.376247505
692	315259	20047.163883718877	275185.49401197606
693	315259	20622.454127423203	276589.0638722555
694	315259	20501.864004301267	279410.7604790419
695	315259	20947.306650729926	280763.9630738523
696	315259	21314.879201386553	282341.61576846306
697	315259	22618.375324738856	282347.8243512974
698	315259	22336.202233944965	283584.2235528942
699	315259	23522.67333435445	280969.1497005988
700	315259	23664.35248763983	283678.7764471058
701	315259	23523.161293679404	283094.3962075848
702	315259	22423.47378756901	285125.16866267467
703	315259	23417.567377174582	282229.0249500998
704	315259	23952.519408718286	280325.1946107784
705	315259	22935.83650232551	283988.7624750499
706	315259	23964.786146737104	282584.122754491
707	315259	23799.554864074606	282504.4740518962
708	315259	23902.769609932195	281482.34530938126
709	315259	22373.08480030299	285149.8862275449
710	315259	22714.36057236903	283637.01397205587
711	315259	23820.925155498364	281961.4141716567
712	315259	22553.71001321125	283350.06786427146
713	315259	21268.673251986398	284571.4710578842
714	315259	21411.057440046243	284639.4710578842
715	315259	21184.18622848683	285305.69760479045
716	315259	21451.11230788991	285937.6596806387
717	315259	22130.271014894584	287359.85828343313
718	315259	23708.511905306656	285459.65369261475
719	315259	23436.392682508602	287044.01696606784
720	315259	22791.559370322837	288377.8882235529
721	315259	22130.09730394833	290882.5399201597
722	315259	23715.23556012902	289075.1996007984
723	315259	24251.359106289357	286933.0359281437
724	315259	24244.45861561218	287303.44710578845
725	315259	24587.898204356952	286707.07784431137
726	315259	25294.165232684398	285712.1407185629
727	315259	25748.622707218747	284151.9001996008
728	315259	25929.612395693897	285437.96706586826
729	315259	25247.694298833878	285740.98502994014
730	315259	25394.686463255144	287284.47005988023
731	315489	24961.241898925076	288904.0848303393
732	315489	25306.867727385405	287076.0918163673
733	315489	25739.678068860074	286814.378243513
734	315489	25422.269148999243	285506.1487025948
735	315489	24825.072694362032	285396.6477045908
736	315489	25007.010709483584	286081.3113772455
737	315489	24706.1718260512	288310.77145708585
738	315489	24938.476108806768	286617.874251497
739	315489	25505.24041692428	285429.1676646707
740	315489	24965.390889588845	287282.9241516966
741	315489	24601.1811499799	287682.8133732535
742	315489	25549.795434446813	284736.20758483035
743	315489	25114.617106937076	286498.1626746507
744	315489	25306.823975518593	284851.90319361276
745	315489	24702.517693390426	290297.3592814371
746	315489	25101.165455797614	289143.7894211577
747	315489	26200.639088011536	287120.60778443114
748	315489	25718.923350133093	286492.36526946106
749	315489	25068.25070013024	287434.01596806385
750	315489	24747.191265264824	286714.4141716567
751	315489	25277.68940864583	289265.98602794413
752	315489	26220.31235777944	286495.8043912176
753	315489	25140.571907009085	288577.14371257485
754	315489	25948.736790080326	287577.5928143713
755	315489	26121.683403763192	287504.6736526946
756	315489	25768.954794296682	289015.21956087823
757	315489	24383.913603351833	293441.6846307385
758	315489	25902.771209010778	292290.5618762475
759	315489	25941.719835693704	292315.66966067866
760	315489	26022.4530551462	291858.5469061876
761	315489	25716.904395487058	291089.66167664673
762	315489	25981.617986595662	288697.80938123754
763	315489	25814.962620670187	290447.72954091814
764	315489	25274.634161541024	291163.29341317364
765	315489	25173.776797170533	292943.33133732533
766	315489	25491.94584830066	290976.80738522956
767	315489	26166.272099403795	291410.1017964072
768	315489	25333.701779530526	290341.3642714571
769	315489	25350.076561890543	293759.124750499
770	315489	25071.38770537032	291629.7964071856
771	315489	26163.674853846107	289146.15269461076
772	315489	25483.883456919164	290213.76546906185
773	315489	26615.358591468055	289278.73453093815
774	315489	25831.856357760782	292153.19760479045
775	315489	26198.255380533566	291340.3522954092
776	315489	25625.109711469402	288320.2105788423
777	315489	26475.827036294286	286965.44111776445
778	315489	25847.86708148586	287398.79241516965
779	315489	26214.971334798676	287087.1566866267
780	315489	26408.36476327215	286092.71656686626
781	316249	25380.252355205284	289722.97804391215
782	318251	25352.71635435813	290655.9231536926
783	318251	25169.764238752057	290964.71956087823
784	318251	27240.560133117044	286685.4870259481
785	318251	26230.692020936043	287434.75548902195
786	318251	26211.064831235093	285431.7135728543
787	318251	26175.464360696304	285918.6996007984
788	318251	26167.756776214155	286185.44810379244
789	318251	25694.74585049825	286065.5668662675
790	318251	24744.460397229097	286068.5459081836
791	318251	25362.563595010277	288547.1946107784
792	318251	25958.76568016408	287464.94810379244
793	318251	25543.611036061586	288380.9071856287
794	318251	24167.747709540014	292840.3353293413
795	318251	25761.13515393864	292447.0638722555
796	318251	25635.37258428495	291961.05788423156
797	318251	27237.330662792447	287737.07784431137
798	318251	27220.6944775995	284852.6407185629
799	318251	26186.715890605105	283682.05089820357
800	318251	26547.11356105493	281191.18962075847
801	318251	25052.194112982685	285344.1397205589
802	318251	25543.1954001612	283190.04391217564
803	318251	25705.724258079576	286811.5918163673
804	318251	25498.518300490756	287162.3882235529
805	318251	26219.22750837375	285097.3343313373
806	318251	25549.943902806514	286001.33133732533
807	318251	26262.84155784065	282193.6467065868
808	318251	25596.049750457263	283381.3163672655
809	318251	25077.89120631818	284059.60578842316
810	318251	25284.028159141188	285488.28043912177
811	318251	24432.394928072554	285709.6876247505
812	318251	25222.152277712426	287554.0369261477
813	318251	25280.61244342695	286359.19660678646
814	318251	23358.669286893684	290194.69261477044
815	318251	22470.060183364814	293286.2005988024
816	318251	23240.1404738581	293169.122754491
817	318251	24589.68200883528	293936.6467065868
818	318251	23958.250857883464	294775.31836327346
819	318251	26377.86517675766	290812.70958083833
820	318251	26411.99004456289	291906.6107784431
821	318251	27783.48821081959	287335.3972055888
822	318251	27272.325248312263	288366.2994011976
823	318251	27403.99281087339	287351.1776447106
824	318251	25715.62081070997	289543.0099800399
825	318251	24379.500243498896	292107.4251497006
826	318251	24779.920209719494	293486.17964071856
827	318251	24136.609078478734	295796.06986027944
828	318251	26492.901173934722	291996.8373253493
829	318251	27957.63030604802	289904.6626746507
830	318251	28387.73072912092	288995.7744510978
831	318251	26442.750493829364	289232.14271457086
832	318251	26877.846009744866	288661.4061876247
833	318251	25974.63337008114	290272.1487025948
834	318251	26236.84950949327	288795.3882235529
835	318251	25538.563245694033	290201.2964071856
836	318251	25722.873990963595	288839.86726546905
837	318251	26156.207910377678	288666.04291417164
838	318251	25812.879727284657	288106.31736526947
839	318251	25181.02707365192	289501.50499001995
840	318251	26184.10814199634	286021.00698602793
841	318251	26008.664951176517	283576.02994011977
842	318251	26263.796457325287	283600.27145708585
843	318251	26051.635707412912	283747.0648702595
844	318251	25385.121065056715	282282.60678642715
845	318251	25682.340408986336	282990.3253493014
846	318251	25420.154560495255	285624.13273453095
847	318251	25196.908745285265	286332.3053892216
848	318251	24037.533824644564	290160.40419161675
849	318251	23987.37511494259	289234.869261477
850	318251	23776.212336362798	290290.80239520955
851	318251	24636.893555176026	289654.751497006
852	318251	23481.215341480045	291606.9441117764
853	318251	26530.15285158173	286712.0858283433
854	318251	24588.360667419354	291048.79141716566
855	318251	25684.57138950066	287462.82934131735
856	318251	25794.44374231947	288648.8043912176
857	318251	25530.56314494365	290626.91916167666
858	318251	25049.016049963822	290685.4101796407
859	318251	25015.008223639517	293273.9061876247
860	318251	24669.615288592202	293437.119760479
861	318251	23609.8561958546	294736.34530938126
862	318251	24590.6330124892	294784.0109780439
863	318251	25887.491001610488	293954.20758483035
864	318251	27412.179206022305	289573.44910179643
865	318251	26602.075365922974	293115.4331337325
866	318251	26139.66654255299	291738.8992015968
867	318251	25306.87228200815	293766.78243512975
868	318251	24390.18112292375	294863.4091816367
869	318251	25618.70835221989	295114.29341317364
870	318251	26495.775852161743	294579.4500998004
871	318251	27398.16581278054	292533.4001996008
872	318251	26968.84977165837	291502.6736526946
873	318251	26157.931641914056	293465.34630738525
874	318251	26363.125088273955	291831.1566866267
875	318251	27269.994744628584	290622.3483033932
876	318251	27360.21259907619	289453.42015968065
877	318251	27176.619677930026	290260.18962075847
878	318251	26683.644354556585	292577.5
879	318251	26342.185610824665	291269.628742515
880	318251	26105.602044742496	292002.24351297406
881	318251	25957.057012114004	291998.2145708583
882	318251	26972.551202872535	288570.81037924153
883	318251	26428.850110116397	288843.55788423156
884	318251	26272.97974200961	285928.78243512975
885	318251	25685.86445617619	285731.9101796407
886	318251	25998.199677658555	282333.23453093815
887	318251	25733.690689311454	283654.872255489
888	318251	25282.054234081283	285357.04091816366
889	318251	25387.598673597353	290103.5918163673
890	318251	25331.059968362235	289815.43213572854
891	318251	25753.14961986461	287821.2245508982
892	318251	25733.580764477	291669.79241516965
893	318251	25110.855876969017	293544.0648702595
894	318251	26128.596209655087	290957.0538922156
895	318251	27237.17382753926	288387.0479041916
896	318251	27286.9893099334	289685.9001996008
897	318251	27087.965744823996	291380.3403193613
898	318251	27832.98374286381	291403.3053892216
899	318251	25514.089833037797	293681.4870259481
900	318766	26301.982287501785	291298.36526946106
901	318766	26550.01304026407	291471.6726546906
902	318766	25602.09675913228	292445.8253493014
903	318766	24531.165664255546	295785.89520958083
904	318766	26192.297162021863	294720.2315369261
905	318766	25007.563499073985	296583.9750499002
906	318766	27062.208199144767	293117.02295409184
907	318766	27049.507512870514	292984.94111776445
908	318766	27282.797274264893	293621.6506986028
909	318766	26333.736229836974	295721.49301397207
910	318766	27507.476600434347	293808.7145708583
911	320630	27989.705193639104	289308.0658682635
912	320630	27456.257021509362	289098.2215568862
913	320630	26807.693910089445	290584.19261477044
914	320630	26382.739451399662	290682.377245509
915	320630	27229.927090951245	289652.0099800399
916	320630	27643.17223699277	286999.2225548902
917	320630	27052.241504802536	286511.74451097805
918	320630	26674.965878944433	286559.3622754491
919	320630	27403.80418753883	286741.0089820359
920	320630	25623.353726822304	288793.2894211577
921	320630	25775.889275068173	289224.501996008
922	320630	24782.585014216264	285984.1487025948
923	320630	24847.496326418244	285860.4620758483
924	320630	24557.708512996996	285250.9091816367
925	320630	25248.605319841878	282425.6506986028
926	320630	25333.351111782133	281994.26546906185
927	320630	24649.952150354253	282910.6367265469
928	320630	25115.37531997007	282594.3902195609
929	320630	24761.994298157388	279327.6866267465
930	320630	25104.621891134644	280455.4630738523
931	320630	25907.56051223195	280467.876247505
932	320630	25714.913704956456	280255.1836327345
933	320630	25495.933834445914	278819.9261477046
934	320630	24669.195238432585	280330.8982035928
935	320630	24938.667479666467	281164.4261477046
936	320630	24456.121897033874	280480.20758483035
937	320630	25986.994601211318	280241.9151696607
938	320630	25413.014117195075	278675.4650698603
939	320630	25358.534101638947	282145.6367265469
940	320630	25182.829296901615	283077.4351297405
941	320630	23812.854592321946	284424.4600798403
942	320630	23843.64938894373	288244.7954091816
943	320630	24817.65900553988	283576.8413173653
944	320630	23327.956717153324	281664.2754491018
945	320630	23254.72611582174	281491.9510978044
946	320630	23367.839103203107	282747.1357285429
947	320630	23032.23519828888	287298.05888223555
948	320630	22159.083401739277	290599.26347305387
949	320630	21853.994447817884	291201.3003992016
950	320630	22491.804765365105	289252.4600798403
951	320630	24343.23969610538	289471.23652694613
952	320630	24611.00985324629	287299.24351297406
953	320630	24439.807261906324	288883.380239521
954	320630	23966.569653150877	288359.57884231536
955	320630	23194.180253992876	288592.7145708583
956	320630	25357.294815085992	285252.2744510978
957	320630	24363.707492720747	286497.872255489
958	320630	25045.767830184468	285143.27045908186
959	320630	24719.757548164718	286169.39421157684
960	320630	23499.865657094113	289453.630738523
961	320630	23715.978608769463	290538.4610778443
962	320630	23669.096840998307	292196.80738522956
963	320630	23953.693589439383	291548.0259481038
964	320630	23476.336055113217	289274.5728542914
965	320630	24752.996730552826	286054.122754491
966	320630	24670.822624022643	285807.3532934132
967	320630	23832.5791100166	285133.0758483034
968	320630	22839.11017675169	285558.57085828343
969	320630	22186.315636095318	289463.58083832334
970	320630	22891.329500995464	290949.2375249501
971	320630	23756.114863019622	289609.7145708583
972	320630	22053.49825677489	293358.6467065868
973	320630	23558.533897415487	291149.61576846306
974	320630	24690.726294878503	290028.89321357285
975	320630	25809.89017672564	288551.10678642715
976	320630	24427.81000357241	289961.3892215569
977	320630	25101.342262058824	288137.9750499002
978	320630	26407.239642257322	286962.8273453094
979	320630	25802.01733444015	287661.7984031936
980	320630	25596.941346759748	289125.6367265469
981	320630	24038.138960457727	290143.9161676647
982	320630	22746.246836895967	291348.0618762475
983	320630	22726.74934808199	294262.49500998005
984	320630	24439.476503614238	292046.49600798404
985	320630	25228.699687241704	291230.6397205589
986	320630	26015.27885422377	289101.5748502994
987	320630	25254.470202940553	287468.26347305387
988	320630	25506.95611218031	286409.09580838325
989	320630	26172.24345572971	286336.59481037926
990	320630	24955.708502629335	289381.27345309383
991	320630	26339.181901936437	285534.9620758483
992	320630	25262.30854636448	286817.13473053894
993	320630	24117.756738040014	289548.1886227545
994	320630	24296.4359941582	289843.51596806385
995	320630	23322.90316864771	292809.84630738525
996	320630	25099.574995866817	291270.6017964072
997	320630	25344.945139439642	290062.5718562874
998	320630	22850.747745730372	294837.8642714571
999	320630	23413.21745724588	294696.99600798404
