generation	best	sd	avg	cv	catastrophe
207	2301	97.38901427270994	2285.81	426.0590962184519	NaN
208	2301	0.9999999999999996	2300.9	4.346125429179884	NaN
209	2301	0	2301	0	2301
210	2301	422.3330099733282	1623.02	2602.142980205593	NaN
211	2301	349.37100132331625	1875.38	1862.9344523420118	NaN
212	2301	192.32423669470776	2186.29	879.6831010282615	NaN
213	2301	44.44182555415405	2283.43	194.62749264989097	NaN
214	2301	31.90562313885733	2289.03	139.38490600322987	NaN
215	2301	17.43433278321713	2297.06	75.89846492132173	NaN
216	2301	27.356182245896562	2295.77	119.15907188392812	NaN
217	2301	0	2301	0	2301
218	2301	405.2843117286103	1523.98	2659.3807774945226	NaN
219	2301	381.04220119418403	1840.05	2070.8252558038316	NaN
220	2301	230.45581184279393	2156.76	1068.527846597646	NaN
221	2301	27.47689387412078	2291.01	119.9335396795334	NaN
222	2301	40.10054409061847	2296.87	174.5877828985466	NaN
223	2301	71.8675577613839	2285.94	314.3895192410295	NaN
224	2301	10.039819709436005	2299.9	43.65328801007002	NaN
225	2301	0.9999999999999997	2300.9	4.346125429179884	NaN
226	2301	0	2301	0	2301
227	2301	394.116172561781	1565.91	2516.8507293636353	NaN
228	2301	340.5283801341199	1771.09	1922.7051145572498	NaN
229	2301	314.0462995846763	1969.85	1594.2650434534423	NaN
230	2301	150.39235688724682	2212.24	679.8193545331737	NaN
231	2301	5.9109554167997125	2298.9	25.712103252858814	NaN
232	2301	10.607315943024965	2299.1	46.136818507350554	NaN
233	2301	10.224445849496824	2299.69	44.46010483802958	NaN
234	2301	0	2301	0	2301
235	2301	394.39553852456396	1607.76	2453.0747034667115	NaN
236	2301	354.8072487103015	1891.41	1875.8875585425767	NaN
237	2301	172.347926232861	2193.48	785.7282775902265	NaN
238	2301	35.308068440084575	2290.63	154.14129929357674	NaN
239	2301	19.695807891143954	2296.88	85.75026945745513	NaN
240	2301	17.156145643277032	2297.9	74.66010550188011	NaN
241	2301	0.14070529413628974	2300.98	0.6115015955648886	NaN
242	2301	10	2300	43.47826086956522	NaN
243	2301	17.14318488142701	2297.99	74.60078103658856	NaN
244	2301	0	2301	0	2301
245	2301	360.7517213326147	1554.56	2320.603394739442	NaN
246	2301	304.7668756358678	1850	1647.3885169506368	NaN
247	2301	221.70434289062916	2078.15	1066.8351316826463	NaN
248	2301	129.49810029416636	2216.14	584.3407920716487	NaN
249	2301	33.06934709321788	2287.79	144.54712667341792	NaN
250	2301	14.247009255534055	2298.45	61.9852911985645	NaN
251	2301	14.432073568089494	2298.59	62.78663688648039	NaN
252	2301	0	2301	0	2301
253	2301	400.08709910304134	1574.3	2541.365045436329	NaN
254	2301	311.14533857535406	1870.35	1663.5674530187082	NaN
255	2301	167.59431868821108	2152.27	778.6863111422409	NaN
256	2301	61.9969525155239	2272.79	272.7790623661839	NaN
257	2301	0.0999999999999999	2300.99	0.4345955436572949	NaN
258	2301	128.69334744565364	2270.11	566.9035749177513	NaN
259	2301	109.85147732601081	2276.92	482.4564645486482	NaN
260	2301	106.85365948555318	2278.15	469.036979503339	NaN
261	2301	23.8683256575942	2295	104.00141898733857	NaN
262	2301	29.968028418178072	2293.59	130.65991924527953	NaN
263	2301	11.727977427734697	2299.5	51.00229366268622	NaN
264	2301	0	2301	0	2301
265	2301	416.52252052081184	1576.8	2641.568496453652	NaN
266	2301	330.13239095180523	1978.72	1668.4138784254733	NaN
267	2301	215.56032950560638	2186.13	986.0361895477687	NaN
268	2301	75.04121695724453	2278.74	329.310131727378	NaN
269	2301	46.7058666528947	2294.58	203.54865227141656	NaN
270	2301	0.09999999999999996	2300.99	0.43459554365729525	NaN
271	2301	0	2301	0	2301
