generation	best	sd	avg	cv	catastrophe
221	2311	26.123436592338653	2306.48	113.26105837613443	NaN
222	2311	1.7144660799776514	2310.7	7.419682693459348	NaN
223	2311	1.407052941362897	2310.8	6.089029519486311	NaN
224	2311	0	2311	0	2311
225	2311	368.3724816711004	1609.24	2289.108409380207	NaN
226	2311	278.15421109793607	1831.35	1518.8479050860626	NaN
227	2311	249.42693329010206	1973.27	1264.0284060980102	NaN
228	2311	181.46506216866874	2127.37	853.0018857493936	NaN
229	2311	91.10845795595	2241.42	406.4765102298989	NaN
230	2311	58.116110702905104	2289.55	253.8320224625149	NaN
231	2311	2.8321922836052518	2310.17	12.25967042947165	NaN
232	2311	0.9999999999999997	2310.9	4.3273183608118035	NaN
233	2311	0	2311	0	2311
234	2311	384.946348616442	1666.16	2310.3804473546475	NaN
235	2311	338.8962743192596	1946.61	1740.9561972827614	NaN
236	2311	195.7674615197811	2187.1	895.1006424936268	NaN
237	2311	52.67024920688296	2299.08	229.09272059642535	NaN
238	2311	10.999444430414576	2309.89	47.618910123055976	NaN
239	2311	17.803242809821302	2307.71	77.14679405047126	NaN
240	2311	0	2311	0	2311
241	2311	338.9845458471999	1639.73	2067.3192894391145	NaN
242	2311	290.9560340281221	1875.98	1550.9548823981177	NaN
243	2311	262.7531668061618	2010.84	1306.6836088707298	NaN
244	2311	133.89122526147932	2226.78	601.277293946772	NaN
245	2311	42.15495585373446	2295.99	183.60252376419086	NaN
246	2311	26.2523803634542	2306.38	113.82504341632426	NaN
247	2311	26.80083482794424	2303.59	116.34377136532213	NaN
248	2311	19.91339582626063	2308.89	86.2466199180586	NaN
249	2311	48.44636730499522	2300.8	210.5631402338109	NaN
250	2311	0	2311	0	2311
251	2311	371.76805234914247	1610.49	2308.4157762491072	NaN
252	2311	309.3459014884096	1846.39	1675.4093202866652	NaN
253	2311	222.60379351863904	2063.34	1078.8517332026665	NaN
254	2311	123.01562518803874	2213.38	555.7817690050454	NaN
255	2311	44.07781915446974	2288.88	192.57374416513642	NaN
256	2311	14.07052941362897	2309	60.937762726847	NaN
257	2311	47.46049819469752	2297.69	206.55744767439265	NaN
258	2311	9.47210684487924	2309.58	41.01224830869353	NaN
259	2311	0	2311	0	2311
260	2311	328.64098784066624	1659.51	1980.349548003123	NaN
261	2311	283.87797136492054	1880.62	1509.4913983947877	NaN
262	2311	222.25122194616992	2094.48	1061.1284039292325	NaN
263	2311	141.83824760919916	2242.82	632.410303141577	NaN
264	2311	42.87409215106228	2296.21	186.71677307851755	NaN
265	2311	77.1842868815548	2286.2	337.60951308527166	NaN
266	2311	58.07771178395897	2298.36	252.6919707267746	NaN
267	2311	117.76299216321033	2287.33	514.8491567163913	NaN
268	2311	18.29168823771766	2308.4	79.23968219423696	NaN
269	2311	27.294671474650347	2302.97	118.51944000421346	NaN
270	2311	0	2311	0	2311
271	2311	363.51210503235046	1654.6	2196.978756390369	NaN
272	2311	320.75604673201644	1907.23	1681.7900658652416	NaN
273	2311	218.94297837057425	2159.65	1013.7891712572605	NaN
274	2311	60.02677769465929	2288.09	262.3444781221861	NaN
275	2311	26.90706039295075	2302.5	116.8601971463659	NaN
276	2311	33.60435277240918	2300.8	146.05507985226518	NaN
277	2311	10.039819709436003	2309.9	43.46430455619725	NaN
278	2311	10.048649338859107	2309.88	43.502906379808074	NaN
279	2311	17.750831535508972	2307.67	76.92101355700326	NaN
280	2311	0.1714466079977654	2310.97	0.7418815821830894	NaN
281	2311	0	2311	0	2311
282	2311	340.64481501998523	1646.67	2068.689020993795	NaN
283	2311	302.72482070472364	1902.69	1591.0359580631823	NaN
284	2311	188.53727332902486	2143.14	879.7244852367314	NaN
285	2311	116.27366881889492	2243.36	518.3014265160068	NaN
286	2311	84.11924916930774	2273.82	369.946825911056	NaN
287	2311	53.394472531992434	2295.4	232.61511079547105	NaN
288	2311	41.920921225130975	2302.1	182.09861094275217	NaN
289	2311	0	2311	0	2311
290	2311	380.9266739270051	1661.02	2293.329845077152	NaN
291	2311	317.15875641021927	1898.4	1670.6634872009022	NaN
292	2311	149.31088136143757	2142.59	696.8709896034125	NaN
293	2311	104.77019151601769	2260.43	463.49673078138983	NaN
294	2311	34.462035911883106	2306.38	149.42045938606432	NaN
295	2311	0	2311	0	2311
296	2311	326.9848374762871	1629.63	2006.497410309623	NaN
297	2311	289.9843567707009	1870.61	1550.2128010151819	NaN
298	2311	215.56636138696638	2042.18	1055.5698390296957	NaN
299	2311	118.90202400771534	2213.84	537.0849926269077	NaN
