generation	best	sd	avg
667	324557	21365.52482489675	318041.3992015968
668	324557	20799.055874851718	318453.502994012
669	324557	19873.60377721689	319015.4600798403
670	324557	22472.48958197217	317150.0119760479
671	324557	20112.93781190051	318821.90419161675
672	324557	19889.202709536137	318969.68163672654
673	324557	20569.61509489926	318605.5838323353
674	324557	19536.235085926455	319146.9101796407
675	324557	20535.09871466886	318493.4101796407
676	324557	19136.162208638605	319416.875249501
677	324557	20941.10134651122	318333.49401197606
678	324557	20612.254151920235	318591.24351297406
679	324557	21264.93797231494	317983.369261477
680	324557	20617.561623692753	318509.95608782436
681	324557	19919.558654957462	318955.38522954093
682	324557	19553.17727272588	319144.11776447104
683	324557	20453.34742225698	318677.6007984032
684	324557	22097.37752926488	317653.65469061874
685	324557	19665.65959587184	319068.6357285429
686	324557	20643.53977143475	318502.97005988023
687	324557	22804.30680053205	317122.7844311377
688	324557	20934.99540529063	318297.6956087824
689	324557	21541.50224706576	317858.875249501
690	324557	22129.411673428327	317550.28243512975
691	324557	20171.24389909044	318721.2255489022
692	324557	20800.457735088847	318286.80838323355
693	324557	20569.96875649399	318562.1736526946
694	324557	18711.77777275984	319569.21756487025
695	324557	21303.924349917783	318052.2125748503
696	324557	20229.941930899648	318827.1866267465
697	324557	21861.78262233334	317715.3423153693
698	324557	20232.77284178279	318701.5918163673
699	324557	22193.68182490393	317576.14471057884
700	324557	20550.671261043724	318492.07884231536
701	324557	22085.6234407162	317564.7974051896
702	324557	21490.641672867285	318038.08882235526
703	324557	19859.053864056055	319017.73353293416
704	324557	21397.828654673136	317942.23453093815
705	324557	19521.660445778183	319145.79241516965
706	324557	20966.54972598473	318406.09680638724
707	324557	20624.762437388	318581.7864271457
708	324557	19429.045256859303	319343.7994011976
709	324557	20245.964854460508	318822.8483033932
710	324557	22227.889487242523	317483.9171656687
711	324557	21735.005792156924	317761.76546906185
712	324557	21302.39641483599	318223.1676646707
713	324557	21504.099225259008	317954.3413173653
714	324557	19569.44200561751	319056.629740519
715	324557	19710.752139364027	319137.46606786427
716	324557	20295.794518064562	318774.72754491016
717	324557	20788.674346167507	318299.86626746505
718	324557	20927.617953648532	318374.9231536926
719	324557	20737.17438401381	318394.5079840319
720	324557	21713.997514253613	317844.4620758483
721	324557	21954.69940028974	317534.0129740519
722	324557	20089.938094698922	318785.46806387225
723	324557	20851.051844200112	318444.0738522954
724	324557	20237.833729986487	318698.77145708585
725	324557	20457.544592836886	318676.7994011976
726	324557	20400.068623859577	318736.6497005988
727	324557	23011.61668265523	316927.55189620756
728	324557	20902.6753416608	318426.67065868265
729	324557	20626.44966494933	318590.2035928144
730	324557	21284.750764455937	317935.4510978044
731	324557	19199.02249758873	319322.7015968064
732	324557	20211.273634058874	318829.6836327345
733	324557	21308.389931123875	318064.6736526946
734	324557	19570.677734121415	319136.64371257485
735	324557	19334.240332186706	319322.52295409184
736	324557	18879.904670340213	319647.60479041917
737	324557	19781.047736395496	318992.06986027944
738	324557	21947.79631867564	317736.7215568862
739	324557	20878.559283288752	318432.8642714571
740	324557	20364.16046772526	318582.23253493017
741	324557	20241.026001074777	318864.94311377243
742	324557	21429.950337507486	318062.71656686626
743	324557	21268.232358618217	318075.1676646707
744	324557	20748.85114479728	318307.10578842316
745	324557	20688.204801228803	318404.4451097804
746	324557	20526.61179952544	318611.128742515
747	324557	20276.105644348292	318608.7854291417
748	324557	20544.775050241155	318452.3223552894
749	324557	19467.335720735562	319245.379241517
750	324557	21338.963820878802	318129.5279441118
751	324557	19861.60155150277	319052.6886227545
752	324557	21841.287376076365	317769.9510978044
753	324557	20209.55449989048	318792.1606786427
754	324557	19411.419154206385	319145.869261477
755	324557	20639.994303532036	318501.7994011976
756	324557	19644.501384177634	319072.5538922156
757	324557	20389.538163023622	318574.877245509
758	324557	20792.339617121892	318418.49600798404
759	324557	21017.744805762028	318395.6886227545
760	324557	20666.19305715043	318540.5748502994
761	324557	21339.653397216483	318048.73652694613
762	324557	21343.524828797432	317958.92015968065
763	324557	20614.421068223608	318512.2385229541
764	324557	21812.695747280886	317941.4640718563
765	324557	19655.00913962221	319113.375249501
766	324557	21135.66931070829	318069.0129740519
767	324557	20057.45515002989	318837.97904191614
768	324557	20395.489013348837	318741.8233532934
769	324557	20751.5954897653	318510.1836327345
770	324557	22541.711756143657	317254.00598802394
771	324557	22465.969833672985	317272.04391217564
772	324557	19457.78037463987	319245.0129740519
773	324557	20995.520994114984	318116.4810379241
774	324557	21032.747979550328	318258.8153692615
775	324557	20756.20499127814	318510.98003992013
776	324557	21315.069178958125	318085.4750499002
777	324557	20824.285820207755	318364.880239521
778	324557	20701.16224934046	318401.79041916167
779	324557	19240.183528380374	319383.2624750499
780	324557	21402.292783525107	317984.619760479
781	324557	17612.902382541077	320290.44311377243
782	324557	19612.805306157392	319167.0279441118
783	324557	20864.11945395482	318478.0389221557
784	324557	20486.1675604928	318588.122754491
785	324557	20728.27140882133	318315.23353293416
786	324557	19091.13563975872	319389.9820359281
787	324557	19879.72662906187	319131.9231536926
788	324557	20195.37193924599	318717.1506986028
789	324557	19435.41191103614	319251.44810379244
790	324557	21997.97868633986	317691.18163672654
791	324557	19508.06997653311	319192.94111776445
792	324557	21920.970617819996	317830.0289421158
793	324557	19949.16613899766	318873.7035928144
794	324557	20953.173867731293	318325.7604790419
795	324557	20524.179994452825	318696.121756487
796	324557	20974.175666393578	318279.4171656687
797	324557	20062.527518356295	318878.7125748503
798	324557	21569.978194112067	317893.05688622757
799	324557	20699.912872343928	318485.2415169661
800	324557	20224.463744544188	318745.4810379241
801	324557	20739.00929217579	318391.5558882236
802	324557	20048.37725759219	318881.875249501
803	324557	19561.77371476719	319173.9141716567
804	324557	21725.26984713027	317795.6946107784
805	324557	21068.337597455924	318299.7385229541
806	324557	20755.200130616966	318508.5089820359
807	324557	19080.483421779652	319472.4910179641
808	324557	20833.36346855096	318363.67964071856
809	324557	19677.581923670594	319149.8273453094
810	324557	19202.346967573947	319396.3043912176
811	324557	19785.272582052276	319072.55688622757
812	324557	20518.15465106014	318542.36826347304
813	324557	21997.881891812573	317672.4071856287
814	324557	21173.212106176787	318095.3642714571
815	324557	20740.420962995882	318387.78343313374
816	324557	19736.115497200164	318961.56886227545
817	324557	19829.981199249807	318984.7035928144
818	324557	19557.641688099022	319223.31037924153
819	324557	21452.803001421933	318179.1936127744
820	324557	22433.721099035345	317279.79441117763
821	324557	20181.371897790745	318848.72754491016
822	324557	19997.889889018097	318890.05189620756
823	324557	21611.431159222655	317878.21756487025
824	324557	22258.958922504604	317430.7574850299
825	324557	20633.087327036137	318553.3493013972
826	324557	20910.82543911842	318258.80738522956
827	324557	20211.78950858678	318626.6946107784
828	324557	19157.88695804128	319324.1736526946
829	324557	19218.742918132055	319312.61776447104
830	324557	20509.354712984543	318541.6367265469
831	324557	19909.113668474944	319002.30738522956
832	324557	19913.15183946621	318964.5259481038
833	324557	19652.89247970652	319076.4720558882
834	324557	20775.869232323847	318347.30139720556
835	324557	19050.721570590336	319474.5998003992
836	324557	21784.15674341881	317748.39221556886
837	324557	21658.480301404237	317910.9181636727
838	324557	21465.02043515713	317961.89520958083
839	324557	21726.925525963463	317845.89321357285
840	324557	20567.634787979354	318604.02295409184
841	324557	20260.707214792277	318691.0249500998
842	324557	19287.174006507747	319256.50598802394
843	324557	20606.39220664796	318513.3882235529
844	324557	20765.173886749766	318383.60479041917
845	324557	20755.56580276221	318473.19061876246
846	324557	21204.10731877303	318168.64570858283
847	324557	20037.512446521414	318957.1357285429
848	324557	22364.58674878719	317521.68962075847
849	324557	21215.06969557635	318086.89221556886
850	324557	19841.724367412386	319105.0758483034
851	324557	22256.608781960564	317423.1387225549
852	324557	18940.602115241873	319549.879241517
853	324557	21328.396963807943	318053.23253493017
854	324557	21010.498387737964	318271.621756487
855	324557	19910.509191949805	318920.8622754491
856	324557	18599.163399972636	319678.47904191614
857	324557	22602.37268438919	317272.8622754491
858	324557	20932.15540836399	318335.3253493014
859	324557	21336.87388688499	318050.64271457086
860	324557	21317.683974225794	318225.1377245509
861	324557	20015.758110135503	318845.5179640719
862	324557	19733.710209361907	319047.6037924152
863	324557	21025.270404761253	318225.0089820359
864	324557	19126.443677534622	319497.20558882237
865	324557	21549.636602721286	317774.1946107784
866	324557	20875.47672034309	318390.43213572854
867	324557	19842.784486071065	319108.65369261475
868	324557	22930.318459666712	317041.8433133733
869	324557	21565.134197213836	317775.56087824353
870	324557	19822.195677919248	319066.2874251497
871	324557	18696.057124114515	319537.1477045908
872	324557	21032.572630891995	318347.6876247505
873	324557	19613.09665296783	319158.4610778443
874	324557	21142.486049272167	318270.85528942116
875	324557	20808.079833258696	318407.1017964072
876	324557	20991.809508831462	318236.2744510978
877	324557	18009.13877687452	320073.1836327345
878	324557	22091.98602497473	317572.48303393216
879	324557	20576.217554795403	318562.5369261477
880	324557	21094.83896949109	318168.3972055888
881	324557	20655.85256043718	318500.2744510978
882	324557	18992.11353064174	319459.44211576844
883	324557	18428.077464142625	319761.42914171657
884	324557	22409.24266196862	317299.0728542914
885	324557	21985.177166565598	317677.6007984032
886	324557	19690.501375759217	319099.77045908186
887	324557	22851.79849698119	317021.9061876247
888	324557	21173.049814812275	318132.99500998005
889	324557	20535.326341866865	318661.76347305387
890	324557	18702.93275019074	319650.90319361276
891	324557	20492.34826381196	318585.8123752495
892	324557	20538.27538754441	318695.500998004
893	324557	19884.762758461045	319006.48403193615
894	324557	21560.085801205434	317972.97005988023
895	324557	22217.100805255748	317357.74351297406
896	324557	22014.040030589476	317591.11876247503
897	324557	19171.793027816322	319409.9740518962
898	324557	21558.15374291112	317938.11477045907
899	324557	22535.637755028743	317257.29141716566
900	324557	21596.083621085443	317848.2005988024
901	324557	18842.789752058397	319532.6027944112
902	324557	19766.772765402908	318958.6726546906
903	324557	21199.55680301405	318049.11876247503
904	324557	19040.957147238307	319437.96906187624
905	324557	22118.939160478483	317510.5628742515
906	324557	20068.559105118966	318841.8163672655
907	324557	20613.732031994074	318591.1087824351
908	324557	21164.14448962331	318263.5828343313
909	324557	21355.421531578595	318047.71956087823
910	324557	21171.67846333046	318217.47005988023
911	324557	19417.217331248004	319301.55189620756
912	324557	20229.010997305082	318916.2604790419
913	324557	19974.064092339002	318901.6766467066
914	324557	20597.08726388571	318555.869261477
915	324557	20907.91592174519	318383.3403193613
916	324557	20830.609942373787	318364.628742515
917	324557	20860.291504798497	318476.34630738525
918	324557	19109.506379130136	319469.2425149701
919	324557	19313.012340458925	319285.35828343313
920	324557	20616.96992785634	318468.8912175649
921	324557	21646.304419985252	317871.5279441118
922	324557	21838.37562086003	317775.2744510978
923	324557	20227.365512752694	318788.1996007984
924	324557	20410.57231710242	318655.2754491018
925	324557	21281.91411460139	318101.621756487
926	324557	20258.90465777228	318651.6477045908
927	324557	20935.27898564268	318255.4600798403
928	324557	21197.242264453384	318213.1497005988
929	324557	20784.320289138595	318422.93213572854
930	324557	20551.197029377676	318491.79441117763
931	324557	19866.817943161364	318890.0099800399
932	324557	20723.097528856302	318528.9820359281
933	324557	20378.66903173683	318707.3003992016
934	324557	20490.328306277363	318715.78143712576
935	324557	21888.637804479782	317632.71856287424
936	324557	22208.251965401618	317396.3982035928
937	324557	19850.279562743166	318979.1736526946
938	324557	20080.628533252682	318865.92115768464
939	324557	20248.388919030785	318781.4810379241
940	324557	22764.981173341304	317170.9600798403
941	324557	19490.04261162856	319157.48003992013
942	324557	19516.29661275266	319187.5638722555
943	324557	20504.03202878087	318507.1107784431
944	324557	22214.426397586885	317391.81037924153
945	324557	20603.267518916866	318349.7604790419
946	324557	21357.727776347238	318046.3323353293
947	324557	20584.699213708653	318434.3003992016
948	324557	22893.725641811227	316891.5469061876
949	324557	19086.499841848006	319432.31736526947
950	324557	20200.311140797716	318749.6387225549
951	324557	21785.332747275523	317824.2764471058
952	324557	21385.78915384994	318074.5618762475
953	324557	20716.98079624555	318415.29241516965
954	324557	20979.46268505124	318240.5499001996
955	324557	20382.935006693217	318700.54391217564
956	324557	21695.09679904653	317813.40319361276
957	324557	20394.718039069016	318573.55888223555
958	324557	20608.27901594101	318477.19760479045
959	324557	21740.37737358587	317890.1367265469
960	324557	18787.486087239224	319714.4061876247
961	324557	21614.75694827506	317917.8483033932
962	324557	22302.988000346835	317416.8113772455
963	324557	19897.283262472156	318965.3263473054
964	324557	22181.37411507146	317574.8433133733
965	324557	19282.154785061804	319375.79341317364
966	324557	21147.014342039678	318146.4331337325
967	324557	19671.923206229414	319065.3902195609
968	324557	20624.068437463822	318552.51996007987
969	324557	21433.467064521097	318059.63473053894
970	324557	20785.20757922353	318297.2744510978
971	324557	20227.739827143738	318659.8273453094
972	324557	20522.973318548437	318572.9271457086
973	324557	22072.92823911449	317562.5658682635
974	324557	20466.0270160681	318678.7794411178
975	324557	19696.203198904677	318983.3343313373
976	324557	23122.38246321276	316641.4071856287
977	324557	18601.82490435069	319638.9900199601
978	324557	20384.79299962831	318661.3353293413
979	324557	20715.908489235295	318526.375249501
980	324557	21859.975512120556	317721.9900199601
981	324557	21172.44488528353	318097.0469061876
982	324557	21153.563493578687	318107.86726546905
983	324557	20444.09757473825	318567.4620758483
984	324557	20824.5241295748	318406.50598802394
985	324557	18943.44250490654	319550.6477045908
986	324557	22117.824578162374	317555.2764471058
987	324557	20619.044825278987	318506.7145708583
988	324557	20559.667992270908	318520.7145708583
989	324557	20868.99510413565	318393.0538922156
990	324557	22710.791140217585	317027.0469061876
991	324557	21152.439033349074	318223.0489021956
992	324557	20910.11133216136	318422.59580838325
993	324557	19376.573133580157	319269.9251497006
994	324557	20434.06579020141	318813.6656686627
995	324557	21250.740450990754	318115.8423153693
996	324557	21626.160481052768	317876.20858283434
997	324557	20477.778184191277	318634.81936127745
998	324557	21542.854792245922	317987.8433133733
999	324557	21011.95176554211	318308.31037924153
